Timestamp,Iteration,L_Pitch,L_Roll,R_Pitch,R_Roll,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
12-06-2023 17:55:18.078,2795,25,8,7,-11,,,,
12-06-2023 17:55:18.101,2796,27,4,7,-10,,,,
12-06-2023 17:55:18.123,2797,29,10,8,-10,,,,
12-06-2023 17:55:18.141,2798,30,7,7,-11,,,,
12-06-2023 17:55:18.162,2799,30,5,9,-11,,,,
12-06-2023 17:55:18.179,2800,26,5,15,-9,,,,
12-06-2023 17:55:18.202,2801,25,4,23,-9,,,,
12-06-2023 17:55:18.222,2802,21,4,23,-13,,,,
12-06-2023 17:55:18.240,2803,19,4,16,-12,,,,
12-06-2023 17:55:18.264,2804,16,5,9,-14,,,,
12-06-2023 17:55:18.283,2805,13,7,10,-13,,,,
12-06-2023 17:55:18.302,2806,11,8,7,-10,,,,
12-06-2023 17:55:18.323,2807,8,9,8,-9,,,,
12-06-2023 17:55:18.344,2808,7,9,10,-10,,,,
12-06-2023 17:55:18.360,2809,7,9,11,-10,,,,
12-06-2023 17:55:18.382,2810,8,9,18,-12,,,,
12-06-2023 17:55:18.401,2811,9,9,18,-12,,,,
12-06-2023 17:55:18.423,2812,10,8,22,-2,,,,
12-06-2023 17:55:18.440,2813,11,7,27,-7,,,,
12-06-2023 17:55:18.463,2814,14,5,28,-1,,,,
12-06-2023 17:55:18.482,2815,13,7,28,-3,,,,
12-06-2023 17:55:18.501,2816,21,6,26,-4,,,,
12-06-2023 17:55:18.519,2817,26,6,23,-5,,,,
12-06-2023 17:55:18.541,2818,29,10,19,-5,,,,
12-06-2023 17:55:18.559,2819,23,14,19,-4,,,,
12-06-2023 17:55:18.583,2820,13,14,21,-4,,,,
12-06-2023 17:55:18.601,2821,10,15,20,-4,,,,
12-06-2023 17:55:18.621,2822,8,16,17,-4,,,,
12-06-2023 17:55:18.641,2823,8,16,16,-4,,,,
12-06-2023 17:55:18.664,2824,11,16,14,-5,,,,
12-06-2023 17:55:18.683,2825,15,7,10,-6,,,,
12-06-2023 17:55:18.704,2826,21,6,5,-7,,,,
12-06-2023 17:55:18.723,2827,23,8,4,-7,,,,
12-06-2023 17:55:18.744,2828,28,7,6,-6,,,,
12-06-2023 17:55:18.766,2829,33,4,7,-6,,,,
12-06-2023 17:55:18.779,2830,33,2,7,-6,,,,
12-06-2023 17:55:18.799,2831,28,3,9,-6,,,,
12-06-2023 17:55:18.825,2832,23,5,19,-5,,,,
12-06-2023 17:55:18.841,2833,21,4,22,-3,,,,
12-06-2023 17:55:18.863,2834,18,4,35,-6,,,,
12-06-2023 17:55:18.883,2835,17,4,22,-7,,,,
12-06-2023 17:55:18.899,2836,17,4,17,-9,,,,
12-06-2023 17:55:18.922,2837,22,3,19,-11,,,,
12-06-2023 17:55:18.943,2838,23,1,14,-8,,,,
12-06-2023 17:55:18.960,2839,20,0,9,-5,,,,
12-06-2023 17:55:18.986,2840,15,3,9,-1,,,,
12-06-2023 17:55:19.005,2841,11,7,12,-1,,,,
12-06-2023 17:55:19.022,2842,10,7,14,-1,,,,
12-06-2023 17:55:19.041,2843,7,7,22,-4,,,,
12-06-2023 17:55:19.067,2844,10,6,25,3,,,,
12-06-2023 17:55:19.086,2845,11,6,21,8,,,,
12-06-2023 17:55:19.099,2846,12,4,20,4,,,,
12-06-2023 17:55:19.122,2847,14,1,20,2,,,,
12-06-2023 17:55:19.143,2848,26,0,22,2,,,,
12-06-2023 17:55:19.164,2849,29,3,26,2,,,,
12-06-2023 17:55:19.185,2850,34,2,25,2,,,,
12-06-2023 17:55:19.204,2851,33,6,23,3,,,,
12-06-2023 17:55:19.224,2852,25,8,20,2,,,,
12-06-2023 17:55:19.244,2853,20,12,18,2,,,,
12-06-2023 17:55:19.263,2854,16,14,16,1,,,,
12-06-2023 17:55:19.282,2855,12,19,13,-1,,,,
12-06-2023 17:55:19.304,2856,12,18,10,-1,,,,
12-06-2023 17:55:19.319,2857,13,18,8,-2,,,,
12-06-2023 17:55:19.342,2858,15,14,4,-2,,,,
12-06-2023 17:55:19.366,2859,23,13,3,-3,,,,
12-06-2023 17:55:19.382,2860,25,9,4,-3,,,,
12-06-2023 17:55:19.400,2861,28,9,3,-3,,,,
12-06-2023 17:55:19.421,2862,29,10,5,-4,,,,
12-06-2023 17:55:19.444,2863,32,8,15,-4,,,,
12-06-2023 17:55:19.460,2864,32,4,18,-3,,,,
12-06-2023 17:55:19.485,2865,25,7,34,-2,,,,
12-06-2023 17:55:19.501,2866,21,7,37,-5,,,,
12-06-2023 17:55:19.523,2867,17,8,26,-6,,,,
12-06-2023 17:55:19.541,2868,17,7,20,-6,,,,
12-06-2023 17:55:19.559,2869,15,7,14,-8,,,,
12-06-2023 17:55:19.582,2870,10,9,15,-7,,,,
12-06-2023 17:55:19.604,2871,8,11,10,-3,,,,
12-06-2023 17:55:19.619,2872,8,11,10,-1,,,,
12-06-2023 17:55:19.640,2873,9,10,10,-2,,,,
12-06-2023 17:55:19.663,2874,9,10,11,-5,,,,
12-06-2023 17:55:19.684,2875,8,10,12,-5,,,,
12-06-2023 17:55:19.703,2876,9,10,18,-8,,,,
12-06-2023 17:55:19.722,2877,9,9,23,-4,,,,
12-06-2023 17:55:19.740,2878,9,9,23,-4,,,,
12-06-2023 17:55:19.764,2879,10,8,19,3,,,,
12-06-2023 17:55:19.781,2880,13,5,25,-1,,,,
12-06-2023 17:55:19.803,2881,14,8,24,1,,,,
12-06-2023 17:55:19.821,2882,18,9,23,2,,,,
12-06-2023 17:55:19.844,2883,23,8,17,1,,,,
12-06-2023 17:55:19.860,2884,23,11,15,0,,,,
12-06-2023 17:55:19.886,2885,24,11,11,0,,,,
12-06-2023 17:55:19.900,2886,21,12,13,0,,,,
12-06-2023 17:55:19.923,2887,9,12,15,0,,,,
12-06-2023 17:55:19.943,2888,5,15,13,0,,,,
12-06-2023 17:55:19.964,2889,6,16,10,-2,,,,
12-06-2023 17:55:19.982,2890,7,16,8,-2,,,,
12-06-2023 17:55:20.000,2891,12,15,4,-4,,,,
12-06-2023 17:55:20.023,2892,16,9,4,-4,,,,
12-06-2023 17:55:20.045,2893,20,9,5,-4,,,,
12-06-2023 17:55:20.060,2894,26,10,6,-4,,,,
12-06-2023 17:55:20.082,2895,31,7,8,-3,,,,
12-06-2023 17:55:20.106,2896,30,7,12,-4,,,,
12-06-2023 17:55:20.120,2897,26,8,17,-5,,,,
12-06-2023 17:55:20.139,2898,23,9,23,-4,,,,
12-06-2023 17:55:20.165,2899,20,9,32,-1,,,,
12-06-2023 17:55:20.183,2900,20,7,43,-5,,,,
12-06-2023 17:55:20.200,2901,19,7,41,-3,,,,
12-06-2023 17:55:20.219,2902,20,6,33,-6,,,,
12-06-2023 17:55:20.240,2903,21,7,30,-7,,,,
12-06-2023 17:55:20.265,2904,16,5,17,-13,,,,
12-06-2023 17:55:20.283,2905,14,6,15,-14,,,,
12-06-2023 17:55:20.300,2906,11,8,15,-12,,,,
12-06-2023 17:55:20.322,2907,8,9,16,-12,,,,
12-06-2023 17:55:20.342,2908,7,10,17,-12,,,,
12-06-2023 17:55:20.364,2909,7,9,22,-9,,,,
12-06-2023 17:55:20.385,2910,10,9,27,-6,,,,
12-06-2023 17:55:20.401,2911,11,9,26,-8,,,,
12-06-2023 17:55:20.422,2912,8,9,29,-7,,,,
12-06-2023 17:55:20.444,2913,16,9,27,-6,,,,
12-06-2023 17:55:20.465,2914,22,9,29,-6,,,,
12-06-2023 17:55:20.485,2915,26,8,29,-4,,,,
12-06-2023 17:55:20.504,2916,28,13,27,-2,,,,
12-06-2023 17:55:20.522,2917,26,15,25,-2,,,,
12-06-2023 17:55:20.540,2918,19,16,20,-3,,,,
12-06-2023 17:55:20.563,2919,13,18,16,-4,,,,
12-06-2023 17:55:20.580,2920,11,19,14,-5,,,,
12-06-2023 17:55:20.601,2921,6,22,10,-6,,,,
12-06-2023 17:55:20.621,2922,6,20,9,-5,,,,
12-06-2023 17:55:20.639,2923,5,19,10,-5,,,,
12-06-2023 17:55:20.664,2924,7,18,10,-5,,,,
12-06-2023 17:55:20.683,2925,14,17,11,-5,,,,
12-06-2023 17:55:20.701,2926,17,16,11,-5,,,,
12-06-2023 17:55:20.721,2927,22,11,12,-5,,,,
12-06-2023 17:55:20.740,2928,25,13,12,-5,,,,
12-06-2023 17:55:20.765,2929,30,11,12,-5,,,,
12-06-2023 17:55:20.780,2930,33,9,13,-5,,,,
12-06-2023 17:55:20.802,2931,31,6,13,-5,,,,
12-06-2023 17:55:20.821,2932,28,6,16,-6,,,,
12-06-2023 17:55:20.843,2933,22,8,22,-6,,,,
12-06-2023 17:55:20.860,2934,20,8,25,-5,,,,
12-06-2023 17:55:20.882,2935,17,8,33,-8,,,,
12-06-2023 17:55:20.904,2936,16,8,17,-7,,,,
12-06-2023 17:55:20.920,2937,16,8,13,-8,,,,
12-06-2023 17:55:20.941,2938,14,7,17,-10,,,,
12-06-2023 17:55:20.960,2939,12,7,15,-10,,,,
12-06-2023 17:55:20.980,2940,11,8,17,-10,,,,
12-06-2023 17:55:21.000,2941,7,10,20,-10,,,,
12-06-2023 17:55:21.020,2942,4,12,26,-12,,,,
12-06-2023 17:55:21.039,2943,5,11,29,-8,,,,
12-06-2023 17:55:21.065,2944,6,10,29,-3,,,,
12-06-2023 17:55:21.085,2945,8,10,33,-5,,,,
12-06-2023 17:55:21.102,2946,8,9,33,-5,,,,
12-06-2023 17:55:21.122,2947,19,5,31,-5,,,,
12-06-2023 17:55:21.143,2948,30,4,27,-6,,,,
12-06-2023 17:55:21.162,2949,35,7,22,-6,,,,
12-06-2023 17:55:21.180,2950,36,7,20,-6,,,,
12-06-2023 17:55:21.199,2951,31,9,18,-6,,,,
12-06-2023 17:55:21.221,2952,16,9,13,-6,,,,
12-06-2023 17:55:21.241,2953,13,9,10,-7,,,,
12-06-2023 17:55:21.265,2954,12,14,6,-7,,,,
12-06-2023 17:55:21.282,2955,10,16,6,-8,,,,
12-06-2023 17:55:21.303,2956,11,16,7,-7,,,,
12-06-2023 17:55:21.319,2957,13,16,8,-7,,,,
12-06-2023 17:55:21.340,2958,16,16,8,-7,,,,
12-06-2023 17:55:21.361,2959,21,13,9,-7,,,,
12-06-2023 17:55:21.382,2960,26,6,10,-7,,,,
12-06-2023 17:55:21.403,2961,30,10,11,-7,,,,
12-06-2023 17:55:21.422,2962,32,10,11,-6,,,,
12-06-2023 17:55:21.439,2963,34,7,11,-6,,,,
12-06-2023 17:55:21.460,2964,33,5,13,-6,,,,
12-06-2023 17:55:21.481,2965,27,6,18,-6,,,,
12-06-2023 17:55:21.502,2966,19,6,27,-3,,,,
12-06-2023 17:55:21.522,2967,16,6,33,-9,,,,
12-06-2023 17:55:21.542,2968,15,6,25,-10,,,,
12-06-2023 17:55:21.566,2969,16,5,11,-8,,,,
12-06-2023 17:55:21.583,2970,16,5,17,-8,,,,
12-06-2023 17:55:21.600,2971,14,6,13,-4,,,,
12-06-2023 17:55:21.622,2972,13,7,11,-1,,,,
12-06-2023 17:55:21.639,2973,13,6,12,-1,,,,
12-06-2023 17:55:21.662,2974,12,7,16,-4,,,,
12-06-2023 17:55:21.684,2975,9,10,25,-5,,,,
12-06-2023 17:55:21.699,2976,8,10,22,-1,,,,
12-06-2023 17:55:21.724,2977,9,10,21,4,,,,
12-06-2023 17:55:21.739,2978,10,9,25,1,,,,
12-06-2023 17:55:21.764,2979,11,8,30,2,,,,
12-06-2023 17:55:21.779,2980,10,8,32,1,,,,
12-06-2023 17:55:21.802,2981,12,6,34,-1,,,,
12-06-2023 17:55:21.821,2982,22,4,30,1,,,,
12-06-2023 17:55:21.841,2983,26,4,28,0,,,,
12-06-2023 17:55:21.861,2984,30,5,23,-1,,,,
12-06-2023 17:55:21.882,2985,37,6,21,-1,,,,
12-06-2023 17:55:21.903,2986,33,7,20,-1,,,,
12-06-2023 17:55:21.919,2987,22,7,17,0,,,,
12-06-2023 17:55:21.943,2988,15,11,17,-2,,,,
12-06-2023 17:55:21.962,2989,14,13,16,-2,,,,
12-06-2023 17:55:21.982,2990,12,13,13,-4,,,,
12-06-2023 17:55:22.001,2991,15,13,9,-5,,,,
12-06-2023 17:55:22.020,2992,17,12,7,-6,,,,
12-06-2023 17:55:22.041,2993,28,13,4,-6,,,,
12-06-2023 17:55:22.063,2994,28,4,6,-5,,,,
12-06-2023 17:55:22.081,2995,26,6,6,-4,,,,
12-06-2023 17:55:22.108,2996,25,9,7,-5,,,,
12-06-2023 17:55:22.125,2997,25,4,18,-6,,,,
12-06-2023 17:55:22.139,2998,23,4,22,-5,,,,
12-06-2023 17:55:22.165,2999,21,2,34,-10,,,,
12-06-2023 17:55:22.185,3000,23,2,28,-12,,,,
12-06-2023 17:55:22.202,3001,22,2,21,-13,,,,
12-06-2023 17:55:22.222,3002,25,1,14,-15,,,,
12-06-2023 17:55:22.242,3003,22,2,14,-16,,,,
12-06-2023 17:55:22.263,3004,20,3,12,-17,,,,
12-06-2023 17:55:22.284,3005,15,5,13,-15,,,,
12-06-2023 17:55:22.300,3006,13,7,14,-14,,,,
12-06-2023 17:55:22.319,3007,10,9,17,-14,,,,
12-06-2023 17:55:22.340,3008,8,9,22,-8,,,,
12-06-2023 17:55:22.363,3009,9,9,25,-7,,,,
12-06-2023 17:55:22.381,3010,11,8,24,-9,,,,
12-06-2023 17:55:22.402,3011,8,8,27,-6,,,,
12-06-2023 17:55:22.424,3012,8,7,28,-5,,,,
12-06-2023 17:55:22.444,3013,18,7,29,-3,,,,
12-06-2023 17:55:22.463,3014,26,7,27,-4,,,,
12-06-2023 17:55:22.485,3015,32,7,25,-5,,,,
12-06-2023 17:55:22.502,3016,32,9,23,-4,,,,
12-06-2023 17:55:22.521,3017,24,10,20,-4,,,,
12-06-2023 17:55:22.539,3018,19,10,19,-4,,,,
12-06-2023 17:55:22.560,3019,14,12,15,-5,,,,
12-06-2023 17:55:22.582,3020,10,16,12,-6,,,,
12-06-2023 17:55:22.601,3021,9,17,11,-6,,,,
12-06-2023 17:55:22.619,3022,10,15,8,-7,,,,
12-06-2023 17:55:22.640,3023,13,14,5,-8,,,,
12-06-2023 17:55:22.658,3024,14,13,5,-8,,,,
12-06-2023 17:55:22.683,3025,19,13,6,-8,,,,
12-06-2023 17:55:22.702,3026,28,10,7,-7,,,,
12-06-2023 17:55:22.721,3027,27,8,8,-6,,,,
12-06-2023 17:55:22.742,3028,28,7,9,-6,,,,
12-06-2023 17:55:22.762,3029,32,5,8,-5,,,,
12-06-2023 17:55:22.783,3030,31,2,14,-6,,,,
12-06-2023 17:55:22.801,3031,29,2,18,-7,,,,
12-06-2023 17:55:22.822,3032,26,2,23,-5,,,,
12-06-2023 17:55:22.842,3033,24,4,35,-7,,,,
12-06-2023 17:55:22.861,3034,23,2,29,-6,,,,
12-06-2023 17:55:22.881,3035,24,1,17,-8,,,,
12-06-2023 17:55:22.903,3036,25,1,16,-11,,,,
12-06-2023 17:55:22.919,3037,23,1,16,-11,,,,
12-06-2023 17:55:22.940,3038,20,3,16,-8,,,,
12-06-2023 17:55:22.961,3039,21,3,18,-7,,,,
12-06-2023 17:55:22.981,3040,20,4,19,-6,,,,
12-06-2023 17:55:23.003,3041,18,6,27,-9,,,,
12-06-2023 17:55:23.021,3042,17,6,28,-1,,,,
12-06-2023 17:55:23.040,3043,16,6,28,0,,,,
12-06-2023 17:55:23.059,3044,18,7,32,-3,,,,
12-06-2023 17:55:23.083,3045,25,6,32,-3,,,,
12-06-2023 17:55:23.103,3046,32,6,30,-3,,,,
12-06-2023 17:55:23.123,3047,41,3,23,-5,,,,
12-06-2023 17:55:23.143,3048,44,10,22,-4,,,,
12-06-2023 17:55:23.164,3049,46,12,20,-5,,,,
12-06-2023 17:55:23.181,3050,42,12,18,-5,,,,
12-06-2023 17:55:23.198,3051,39,13,16,-5,,,,
12-06-2023 17:55:23.219,3052,27,14,15,-5,,,,
12-06-2023 17:55:23.240,3053,23,17,16,-6,,,,
12-06-2023 17:55:23.260,3054,21,19,17,-7,,,,
12-06-2023 17:55:23.281,3055,16,22,13,-8,,,,
12-06-2023 17:55:23.299,3056,14,22,9,-9,,,,
12-06-2023 17:55:23.322,3057,16,22,6,-8,,,,
12-06-2023 17:55:23.340,3058,17,22,6,-7,,,,
12-06-2023 17:55:23.367,3059,23,21,8,-6,,,,
12-06-2023 17:55:23.382,3060,28,20,8,-6,,,,
12-06-2023 17:55:23.402,3061,32,8,8,-6,,,,
12-06-2023 17:55:23.423,3062,34,12,11,-7,,,,
12-06-2023 17:55:23.444,3063,31,10,16,-7,,,,
12-06-2023 17:55:23.463,3064,33,9,17,-7,,,,
12-06-2023 17:55:23.483,3065,32,9,26,-6,,,,
12-06-2023 17:55:23.499,3066,33,7,32,-6,,,,
12-06-2023 17:55:23.523,3067,37,6,29,-9,,,,
12-06-2023 17:55:23.543,3068,41,4,24,-7,,,,
12-06-2023 17:55:23.559,3069,43,0,21,-9,,,,
12-06-2023 17:55:23.583,3070,43,0,11,-13,,,,
12-06-2023 17:55:23.599,3071,37,3,9,-18,,,,
12-06-2023 17:55:23.621,3072,32,4,5,-22,,,,
12-06-2023 17:55:23.639,3073,32,4,6,-24,,,,
12-06-2023 17:55:23.662,3074,32,3,18,-11,,,,
12-06-2023 17:55:23.680,3075,33,5,16,-5,,,,
12-06-2023 17:55:23.702,3076,44,2,11,-20,,,,
12-06-2023 17:55:23.721,3077,58,1,16,-12,,,,
12-06-2023 17:55:23.740,3078,57,1,16,-15,,,,
12-06-2023 17:55:23.760,3079,59,5,13,-15,,,,
12-06-2023 17:55:23.781,3080,53,3,16,-14,,,,
12-06-2023 17:55:23.802,3081,49,7,18,-13,,,,
12-06-2023 17:55:23.820,3082,46,7,20,-12,,,,
12-06-2023 17:55:23.840,3083,38,10,18,-12,,,,
12-06-2023 17:55:23.861,3084,34,11,17,-13,,,,
12-06-2023 17:55:23.880,3085,34,15,16,-13,,,,
12-06-2023 17:55:23.900,3086,25,19,12,-14,,,,
12-06-2023 17:55:23.920,3087,21,21,10,-14,,,,
12-06-2023 17:55:23.939,3088,19,24,6,-14,,,,
12-06-2023 17:55:23.962,3089,19,22,3,-14,,,,
12-06-2023 17:55:23.983,3090,23,20,3,-12,,,,
12-06-2023 17:55:23.999,3091,25,20,4,-12,,,,
12-06-2023 17:55:24.019,3092,35,19,5,-10,,,,
12-06-2023 17:55:24.041,3093,42,5,8,-11,,,,
12-06-2023 17:55:24.063,3094,43,8,9,-10,,,,
12-06-2023 17:55:24.079,3095,39,16,13,-11,,,,
12-06-2023 17:55:24.101,3096,41,11,21,-9,,,,
12-06-2023 17:55:24.120,3097,40,10,27,-9,,,,
12-06-2023 17:55:24.141,3098,40,11,35,-11,,,,
12-06-2023 17:55:24.164,3099,43,8,27,-10,,,,
12-06-2023 17:55:24.181,3100,43,9,22,-10,,,,
12-06-2023 17:55:24.200,3101,48,7,14,-14,,,,
12-06-2023 17:55:24.223,3102,44,7,11,-19,,,,
12-06-2023 17:55:24.241,3103,41,8,10,-22,,,,
12-06-2023 17:55:24.265,3104,35,10,8,-27,,,,
12-06-2023 17:55:24.281,3105,34,10,8,-28,,,,
12-06-2023 17:55:24.303,3106,38,9,21,-26,,,,
12-06-2023 17:55:24.320,3107,40,11,17,-13,,,,
12-06-2023 17:55:24.345,3108,51,7,11,-25,,,,
12-06-2023 17:55:24.360,3109,56,7,12,-21,,,,
12-06-2023 17:55:24.381,3110,54,7,16,-19,,,,
12-06-2023 17:55:24.404,3111,53,9,13,-17,,,,
12-06-2023 17:55:24.419,3112,55,7,14,-16,,,,
12-06-2023 17:55:24.440,3113,52,10,16,-16,,,,
12-06-2023 17:55:24.461,3114,51,9,16,-15,,,,
12-06-2023 17:55:24.486,3115,49,9,14,-14,,,,
12-06-2023 17:55:24.501,3116,45,10,11,-14,,,,
12-06-2023 17:55:24.520,3117,40,11,9,-14,,,,
12-06-2023 17:55:24.542,3118,32,15,8,-14,,,,
12-06-2023 17:55:24.561,3119,29,18,8,-13,,,,
12-06-2023 17:55:24.583,3120,23,19,6,-14,,,,
12-06-2023 17:55:24.601,3121,23,18,6,-14,,,,
12-06-2023 17:55:24.623,3122,25,18,5,-13,,,,
12-06-2023 17:55:24.640,3123,26,18,5,-13,,,,
12-06-2023 17:55:24.659,3124,31,18,3,-12,,,,
12-06-2023 17:55:24.679,3125,37,18,3,-12,,,,
12-06-2023 17:55:24.700,3126,41,16,4,-11,,,,
12-06-2023 17:55:24.723,3127,38,8,4,-10,,,,
12-06-2023 17:55:24.743,3128,26,16,7,-11,,,,
12-06-2023 17:55:24.764,3129,31,14,11,-10,,,,
12-06-2023 17:55:24.780,3130,29,14,14,-8,,,,
12-06-2023 17:55:24.802,3131,27,13,29,-11,,,,
12-06-2023 17:55:24.819,3132,25,13,27,-14,,,,
12-06-2023 17:55:24.839,3133,22,13,15,-12,,,,
12-06-2023 17:55:24.863,3134,20,12,9,-14,,,,
12-06-2023 17:55:24.884,3135,18,13,10,-16,,,,
12-06-2023 17:55:24.901,3136,16,13,5,-18,,,,
12-06-2023 17:55:24.920,3137,14,14,7,-15,,,,
12-06-2023 17:55:24.940,3138,13,13,8,-14,,,,
12-06-2023 17:55:24.960,3139,14,13,10,-14,,,,
12-06-2023 17:55:24.981,3140,14,12,14,-15,,,,
12-06-2023 17:55:25.002,3141,15,11,19,-17,,,,
12-06-2023 17:55:25.022,3142,15,11,24,-13,,,,
12-06-2023 17:55:25.042,3143,15,11,23,-9,,,,
12-06-2023 17:55:25.063,3144,15,10,28,-9,,,,
12-06-2023 17:55:25.084,3145,15,9,29,-6,,,,
12-06-2023 17:55:25.108,3146,23,6,26,-8,,,,
12-06-2023 17:55:25.125,3147,31,6,19,-10,,,,
12-06-2023 17:55:25.143,3148,31,7,17,-10,,,,
12-06-2023 17:55:25.163,3149,40,8,15,-10,,,,
12-06-2023 17:55:25.185,3150,35,13,15,-8,,,,
12-06-2023 17:55:25.202,3151,27,11,14,-8,,,,
12-06-2023 17:55:25.224,3152,20,7,12,-9,,,,
12-06-2023 17:55:25.243,3153,23,8,9,-10,,,,
12-06-2023 17:55:25.261,3154,21,7,7,-10,,,,
12-06-2023 17:55:25.284,3155,24,8,5,-11,,,,
12-06-2023 17:55:25.303,3156,27,8,5,-10,,,,
12-06-2023 17:55:25.319,3157,30,7,5,-10,,,,
12-06-2023 17:55:25.343,3158,39,8,7,-9,,,,
12-06-2023 17:55:25.363,3159,38,2,8,-8,,,,
12-06-2023 17:55:25.384,3160,35,0,9,-8,,,,
12-06-2023 17:55:25.400,3161,35,6,11,-6,,,,
12-06-2023 17:55:25.423,3162,30,5,20,-7,,,,
12-06-2023 17:55:25.440,3163,27,5,28,-6,,,,
12-06-2023 17:55:25.465,3164,24,6,35,-5,,,,
12-06-2023 17:55:25.480,3165,22,7,41,-6,,,,
12-06-2023 17:55:25.502,3166,18,7,42,-5,,,,
12-06-2023 17:55:25.520,3167,17,7,33,-11,,,,
12-06-2023 17:55:25.544,3168,15,8,25,-14,,,,
12-06-2023 17:55:25.561,3169,15,8,24,-13,,,,
12-06-2023 17:55:25.582,3170,14,9,20,-12,,,,
12-06-2023 17:55:25.603,3171,15,8,13,-9,,,,
12-06-2023 17:55:25.623,3172,15,8,14,-9,,,,
12-06-2023 17:55:25.644,3173,15,8,15,-9,,,,
12-06-2023 17:55:25.663,3174,15,7,16,-8,,,,
12-06-2023 17:55:25.682,3175,15,7,19,-7,,,,
12-06-2023 17:55:25.703,3176,15,7,17,-5,,,,
12-06-2023 17:55:25.723,3177,15,7,24,-5,,,,
12-06-2023 17:55:25.743,3178,16,7,23,-3,,,,
12-06-2023 17:55:25.761,3179,16,7,23,-5,,,,
12-06-2023 17:55:25.783,3180,15,8,21,-7,,,,
12-06-2023 17:55:25.803,3181,18,8,19,-7,,,,
12-06-2023 17:55:25.819,3182,27,6,16,-8,,,,
12-06-2023 17:55:25.842,3183,29,10,16,-7,,,,
12-06-2023 17:55:25.862,3184,28,11,15,-6,,,,
12-06-2023 17:55:25.884,3185,21,11,12,-6,,,,
12-06-2023 17:55:25.900,3186,17,10,11,-6,,,,
12-06-2023 17:55:25.923,3187,14,11,7,-7,,,,
12-06-2023 17:55:25.941,3188,16,11,4,-7,,,,
12-06-2023 17:55:25.963,3189,20,11,2,-7,,,,
12-06-2023 17:55:25.984,3190,23,9,3,-7,,,,
12-06-2023 17:55:26.001,3191,28,6,4,-6,,,,
12-06-2023 17:55:26.022,3192,34,5,6,-6,,,,
12-06-2023 17:55:26.042,3193,35,5,6,-5,,,,
12-06-2023 17:55:26.064,3194,33,6,8,-6,,,,
12-06-2023 17:55:26.080,3195,30,5,9,-7,,,,
12-06-2023 17:55:26.102,3196,26,6,14,-7,,,,
12-06-2023 17:55:26.120,3197,25,6,25,-7,,,,
12-06-2023 17:55:26.140,3198,26,3,31,-6,,,,
12-06-2023 17:55:26.163,3199,28,3,24,-9,,,,
12-06-2023 17:55:26.185,3200,28,2,15,-11,,,,
12-06-2023 17:55:26.200,3201,25,3,15,-13,,,,
12-06-2023 17:55:26.226,3202,21,4,15,-12,,,,
12-06-2023 17:55:26.240,3203,22,4,17,-12,,,,
12-06-2023 17:55:26.264,3204,21,6,21,-13,,,,
12-06-2023 17:55:26.282,3205,20,7,25,-12,,,,
12-06-2023 17:55:26.304,3206,17,6,24,-2,,,,
12-06-2023 17:55:26.322,3207,21,6,19,-12,,,,
12-06-2023 17:55:26.341,3208,27,3,24,-9,,,,
12-06-2023 17:55:26.360,3209,40,3,27,-10,,,,
12-06-2023 17:55:26.381,3210,40,5,27,-8,,,,
12-06-2023 17:55:26.406,3211,39,7,25,-9,,,,
12-06-2023 17:55:26.421,3212,44,6,23,-8,,,,
12-06-2023 17:55:26.444,3213,42,8,23,-8,,,,
12-06-2023 17:55:26.460,3214,37,8,22,-8,,,,
12-06-2023 17:55:26.482,3215,28,9,19,-8,,,,
12-06-2023 17:55:26.506,3216,25,13,16,-9,,,,
12-06-2023 17:55:26.523,3217,24,15,14,-9,,,,
12-06-2023 17:55:26.543,3218,18,20,10,-10,,,,
12-06-2023 17:55:26.559,3219,16,22,9,-10,,,,
12-06-2023 17:55:26.579,3220,15,20,6,-10,,,,
12-06-2023 17:55:26.600,3221,15,18,6,-9,,,,
12-06-2023 17:55:26.621,3222,19,16,7,-9,,,,
12-06-2023 17:55:26.640,3223,22,16,8,-9,,,,
12-06-2023 17:55:26.663,3224,28,16,9,-8,,,,
12-06-2023 17:55:26.682,3225,33,2,11,-7,,,,
12-06-2023 17:55:26.700,3226,32,-1,10,-7,,,,
12-06-2023 17:55:26.720,3227,25,10,11,-7,,,,
12-06-2023 17:55:26.738,3228,26,9,14,-7,,,,
12-06-2023 17:55:26.769,3229,24,6,21,-7,,,,
12-06-2023 17:55:26.779,3230,22,8,22,-6,,,,
12-06-2023 17:55:26.799,3231,21,8,31,-7,,,,
12-06-2023 17:55:26.821,3232,17,8,35,-10,,,,
12-06-2023 17:55:26.841,3233,18,7,21,-8,,,,
12-06-2023 17:55:26.861,3234,18,6,15,-10,,,,
12-06-2023 17:55:26.880,3235,17,7,17,-11,,,,
12-06-2023 17:55:26.899,3236,14,8,14,-15,,,,
12-06-2023 17:55:26.919,3237,13,9,14,-17,,,,
12-06-2023 17:55:26.939,3238,11,11,16,-15,,,,
12-06-2023 17:55:26.959,3239,9,11,19,-16,,,,
12-06-2023 17:55:26.983,3240,10,9,24,-15,,,,
12-06-2023 17:55:27.002,3241,10,8,26,-10,,,,
12-06-2023 17:55:27.020,3242,11,8,26,-10,,,,
12-06-2023 17:55:27.039,3243,11,8,27,-13,,,,
12-06-2023 17:55:27.062,3244,12,8,28,-9,,,,
