Timestamp,Iteration,L_Pitch,L_Roll,R_Pitch,R_Roll,,,,
12-06-2023 17:36:25.828,3595,16,1,15,0,,,,
12-06-2023 17:36:25.845,3596,16,1,15,0,,,,
12-06-2023 17:36:25.866,3597,16,1,15,0,,,,
12-06-2023 17:36:25.887,3598,16,1,15,0,,,,
12-06-2023 17:36:25.904,3599,16,1,15,0,,,,
12-06-2023 17:36:25.928,3600,16,1,15,0,,,,
12-06-2023 17:36:25.948,3601,16,1,15,0,,,,
12-06-2023 17:36:25.966,3602,16,1,15,0,,,,
12-06-2023 17:36:25.986,3603,16,1,15,0,,,,
12-06-2023 17:36:26.006,3604,16,1,15,0,,,,
12-06-2023 17:36:26.028,3605,16,1,15,0,,,,
12-06-2023 17:36:26.046,3606,16,1,15,0,,,,
12-06-2023 17:36:26.065,3607,16,1,15,0,,,,
12-06-2023 17:36:26.087,3608,16,1,15,0,,,,
12-06-2023 17:36:26.105,3609,16,1,15,0,,,,
12-06-2023 17:36:26.126,3610,16,1,15,0,,,,
12-06-2023 17:36:26.147,3611,16,1,15,0,,,,
12-06-2023 17:36:26.164,3612,16,1,15,0,,,,
12-06-2023 17:36:26.185,3613,16,1,15,0,,,,
12-06-2023 17:36:26.205,3614,16,1,15,0,,,,
12-06-2023 17:36:26.225,3615,16,0,15,0,,,,
12-06-2023 17:36:26.249,3616,16,1,15,0,,,,
12-06-2023 17:36:26.267,3617,16,1,15,0,,,,
12-06-2023 17:36:26.286,3618,16,1,15,0,,,,
12-06-2023 17:36:26.304,3619,16,1,15,0,,,,
12-06-2023 17:36:26.325,3620,16,0,15,0,,,,
12-06-2023 17:36:26.347,3621,16,1,15,0,,,,
12-06-2023 17:36:26.365,3622,16,1,15,0,,,,
12-06-2023 17:36:26.388,3623,16,1,15,0,,,,
12-06-2023 17:36:26.407,3624,16,0,15,0,,,,
12-06-2023 17:36:26.426,3625,16,0,15,0,,,,
12-06-2023 17:36:26.448,3626,16,0,15,0,,,,
12-06-2023 17:36:26.469,3627,16,0,15,0,,,,
12-06-2023 17:36:26.485,3628,16,0,15,0,,,,
12-06-2023 17:36:26.508,3629,16,0,15,0,,,,
12-06-2023 17:36:26.532,3630,16,0,15,0,,,,
12-06-2023 17:36:26.548,3631,16,0,15,0,,,,
12-06-2023 17:36:26.565,3632,16,0,15,0,,,,
12-06-2023 17:36:26.586,3633,16,0,15,0,,,,
12-06-2023 17:36:26.607,3634,16,0,15,0,,,,
12-06-2023 17:36:26.625,3635,16,0,15,0,,,,
12-06-2023 17:36:26.645,3636,16,0,15,0,,,,
12-06-2023 17:36:26.665,3637,16,0,15,0,,,,
12-06-2023 17:36:26.684,3638,16,0,15,0,,,,
12-06-2023 17:36:26.707,3639,16,0,15,0,,,,
12-06-2023 17:36:26.727,3640,16,0,16,0,,,,
12-06-2023 17:36:26.747,3641,16,0,16,0,,,,
12-06-2023 17:36:26.768,3642,16,0,16,0,,,,
12-06-2023 17:36:26.784,3643,16,0,16,0,,,,
12-06-2023 17:36:26.806,3644,16,0,16,0,,,,
12-06-2023 17:36:26.827,3645,16,0,16,0,,,,
12-06-2023 17:36:26.844,3646,16,0,16,0,,,,
12-06-2023 17:36:26.864,3647,16,0,16,0,,,,
12-06-2023 17:36:26.886,3648,16,0,16,0,,,,
12-06-2023 17:36:26.908,3649,16,0,16,0,,,,
12-06-2023 17:36:26.926,3650,16,0,16,0,,,,
12-06-2023 17:36:26.947,3651,16,0,16,0,,,,
12-06-2023 17:36:26.966,3652,16,0,16,-1,,,,
12-06-2023 17:36:26.990,3653,16,0,16,-1,,,,
12-06-2023 17:36:27.004,3654,16,0,16,-1,,,,
12-06-2023 17:36:27.025,3655,16,0,16,-1,,,,
12-06-2023 17:36:27.047,3656,16,0,16,0,,,,
12-06-2023 17:36:27.069,3657,16,0,16,0,,,,
12-06-2023 17:36:27.088,3658,16,0,16,-1,,,,
12-06-2023 17:36:27.106,3659,16,0,16,0,,,,
12-06-2023 17:36:27.124,3660,16,0,16,0,,,,
12-06-2023 17:36:27.146,3661,16,0,16,0,,,,
12-06-2023 17:36:27.168,3662,16,0,16,0,,,,
12-06-2023 17:36:27.187,3663,16,0,16,0,,,,
12-06-2023 17:36:27.204,3664,16,0,16,0,,,,
12-06-2023 17:36:27.224,3665,16,0,16,0,,,,
12-06-2023 17:36:27.244,3666,16,0,16,0,,,,
12-06-2023 17:36:27.266,3667,16,0,16,0,,,,
12-06-2023 17:36:27.284,3668,16,0,16,0,,,,
12-06-2023 17:36:27.305,3669,16,0,16,0,,,,
12-06-2023 17:36:27.327,3670,16,0,15,0,,,,
12-06-2023 17:36:27.347,3671,16,0,15,0,,,,
12-06-2023 17:36:27.364,3672,16,0,15,0,,,,
12-06-2023 17:36:27.387,3673,16,0,16,0,,,,
12-06-2023 17:36:27.406,3674,16,0,16,0,,,,
12-06-2023 17:36:27.426,3675,16,0,16,0,,,,
12-06-2023 17:36:27.447,3676,16,0,15,0,,,,
12-06-2023 17:36:27.464,3677,16,0,15,0,,,,
12-06-2023 17:36:27.485,3678,16,0,15,0,,,,
12-06-2023 17:36:27.505,3679,16,0,16,0,,,,
12-06-2023 17:36:27.528,3680,16,0,15,0,,,,
12-06-2023 17:36:27.546,3681,16,0,16,0,,,,
12-06-2023 17:36:27.568,3682,16,0,15,0,,,,
12-06-2023 17:36:27.589,3683,16,0,15,0,,,,
12-06-2023 17:36:27.604,3684,16,0,15,0,,,,
12-06-2023 17:36:27.628,3685,16,0,15,0,,,,
12-06-2023 17:36:27.648,3686,16,0,15,0,,,,
12-06-2023 17:36:27.666,3687,16,0,15,0,,,,
12-06-2023 17:36:27.688,3688,16,0,15,0,,,,
12-06-2023 17:36:27.705,3689,16,0,15,0,,,,
12-06-2023 17:36:27.728,3690,16,0,15,0,,,,
12-06-2023 17:36:27.748,3691,16,0,15,0,,,,
12-06-2023 17:36:27.765,3692,16,0,15,0,,,,
12-06-2023 17:36:27.785,3693,16,0,15,0,,,,
12-06-2023 17:36:27.806,3694,16,0,16,0,,,,
12-06-2023 17:36:27.824,3695,16,0,16,0,,,,
12-06-2023 17:36:27.846,3696,16,0,16,0,,,,
12-06-2023 17:36:27.864,3697,16,0,16,0,,,,
12-06-2023 17:36:27.887,3698,16,0,16,0,,,,
12-06-2023 17:36:27.905,3699,16,0,16,0,,,,
12-06-2023 17:36:27.926,3700,16,0,16,0,,,,
12-06-2023 17:36:27.947,3701,16,0,16,0,,,,
12-06-2023 17:36:27.965,3702,16,0,15,0,,,,
12-06-2023 17:36:27.989,3703,16,0,15,0,,,,
12-06-2023 17:36:28.005,3704,16,0,16,0,,,,
12-06-2023 17:36:28.023,3705,16,0,15,0,,,,
12-06-2023 17:36:28.048,3706,16,0,15,0,,,,
12-06-2023 17:36:28.068,3707,16,0,15,0,,,,
12-06-2023 17:36:28.086,3708,16,0,15,0,,,,
12-06-2023 17:36:28.107,3709,16,0,15,0,,,,
12-06-2023 17:36:28.127,3710,16,0,15,0,,,,
12-06-2023 17:36:28.145,3711,16,0,15,0,,,,
12-06-2023 17:36:28.164,3712,16,0,15,0,,,,
12-06-2023 17:36:28.186,3713,16,0,15,0,,,,
12-06-2023 17:36:28.205,3714,16,0,15,0,,,,
12-06-2023 17:36:28.225,3715,16,0,15,0,,,,
12-06-2023 17:36:28.247,3716,16,0,15,0,,,,
12-06-2023 17:36:28.267,3717,16,0,15,0,,,,
12-06-2023 17:36:28.285,3718,16,0,15,0,,,,
12-06-2023 17:36:28.306,3719,16,0,15,0,,,,
12-06-2023 17:36:28.328,3720,16,0,15,0,,,,
12-06-2023 17:36:28.347,3721,16,0,15,0,,,,
12-06-2023 17:36:28.365,3722,16,0,15,0,,,,
12-06-2023 17:36:28.385,3723,16,0,15,0,,,,
12-06-2023 17:36:28.406,3724,16,0,15,0,,,,
12-06-2023 17:36:28.429,3725,16,0,15,0,,,,
12-06-2023 17:36:28.448,3726,16,0,15,0,,,,
12-06-2023 17:36:28.469,3727,16,0,15,0,,,,
12-06-2023 17:36:28.486,3728,16,0,15,0,,,,
12-06-2023 17:36:28.507,3729,16,0,15,0,,,,
12-06-2023 17:36:28.526,3730,16,0,15,0,,,,
12-06-2023 17:36:28.544,3731,16,0,15,0,,,,
12-06-2023 17:36:28.568,3732,16,0,15,0,,,,
12-06-2023 17:36:28.585,3733,16,0,15,0,,,,
12-06-2023 17:36:28.606,3734,16,0,15,0,,,,
12-06-2023 17:36:28.627,3735,16,0,15,0,,,,
12-06-2023 17:36:28.647,3736,16,0,15,0,,,,
12-06-2023 17:36:28.665,3737,16,0,15,0,,,,
12-06-2023 17:36:28.685,3738,16,0,15,0,,,,
12-06-2023 17:36:28.706,3739,16,0,15,0,,,,
12-06-2023 17:36:28.726,3740,16,0,15,0,,,,
12-06-2023 17:36:28.746,3741,16,0,15,0,,,,
12-06-2023 17:36:28.768,3742,16,0,15,0,,,,
12-06-2023 17:36:28.785,3743,16,0,15,0,,,,
12-06-2023 17:36:28.805,3744,16,0,15,0,,,,
12-06-2023 17:36:28.825,3745,16,0,15,0,,,,
12-06-2023 17:36:28.846,3746,16,0,15,0,,,,
12-06-2023 17:36:28.865,3747,16,0,15,0,,,,
12-06-2023 17:36:28.885,3748,16,0,15,0,,,,
12-06-2023 17:36:28.907,3749,16,0,15,0,,,,
12-06-2023 17:36:28.924,3750,16,0,15,0,,,,
12-06-2023 17:36:28.947,3751,16,0,15,0,,,,
12-06-2023 17:36:28.970,3752,16,0,15,0,,,,
12-06-2023 17:36:28.985,3753,16,0,15,0,,,,
12-06-2023 17:36:29.011,3754,16,0,15,0,,,,
12-06-2023 17:36:29.030,3755,16,0,15,0,,,,
12-06-2023 17:36:29.046,3756,16,-1,15,0,,,,
12-06-2023 17:36:29.066,3757,16,-1,15,0,,,,
12-06-2023 17:36:29.086,3758,16,0,15,0,,,,
12-06-2023 17:36:29.106,3759,16,0,15,0,,,,
12-06-2023 17:36:29.128,3760,16,0,15,0,,,,
12-06-2023 17:36:29.145,3761,16,0,15,0,,,,
12-06-2023 17:36:29.166,3762,16,0,15,-1,,,,
12-06-2023 17:36:29.186,3763,16,0,15,-1,,,,
12-06-2023 17:36:29.207,3764,16,0,15,-1,,,,
12-06-2023 17:36:29.224,3765,16,0,15,0,,,,
12-06-2023 17:36:29.244,3766,16,-1,15,0,,,,
12-06-2023 17:36:29.267,3767,16,-1,15,0,,,,
12-06-2023 17:36:29.285,3768,16,-1,15,0,,,,
12-06-2023 17:36:29.306,3769,16,-1,15,0,,,,
12-06-2023 17:36:29.326,3770,16,-1,15,0,,,,
12-06-2023 17:36:29.347,3771,16,-1,15,0,,,,
12-06-2023 17:36:29.367,3772,16,0,15,-1,,,,
12-06-2023 17:36:29.387,3773,16,0,15,-1,,,,
12-06-2023 17:36:29.406,3774,16,0,15,-1,,,,
12-06-2023 17:36:29.424,3775,16,0,15,-1,,,,
12-06-2023 17:36:29.447,3776,16,0,16,-1,,,,
12-06-2023 17:36:29.470,3777,16,0,16,-1,,,,
12-06-2023 17:36:29.486,3778,16,0,16,-1,,,,
12-06-2023 17:36:29.507,3779,16,0,16,-1,,,,
12-06-2023 17:36:29.528,3780,16,0,16,-1,,,,
12-06-2023 17:36:29.545,3781,16,-1,16,-1,,,,
12-06-2023 17:36:29.566,3782,16,-1,16,-1,,,,
12-06-2023 17:36:29.590,3783,16,-1,16,-1,,,,
12-06-2023 17:36:29.609,3784,16,-1,15,-1,,,,
12-06-2023 17:36:29.625,3785,16,0,15,-1,,,,
12-06-2023 17:36:29.647,3786,16,0,15,-1,,,,
12-06-2023 17:36:29.667,3787,16,0,15,-1,,,,
12-06-2023 17:36:29.686,3788,16,-1,15,-1,,,,
12-06-2023 17:36:29.705,3789,16,-1,15,-1,,,,
12-06-2023 17:36:29.724,3790,16,-1,15,-1,,,,
12-06-2023 17:36:29.746,3791,16,-1,15,-1,,,,
12-06-2023 17:36:29.768,3792,16,-1,15,-1,,,,
12-06-2023 17:36:29.785,3793,16,-1,16,-1,,,,
12-06-2023 17:36:29.807,3794,16,-1,15,-1,,,,
12-06-2023 17:36:29.825,3795,16,-1,15,-1,,,,
12-06-2023 17:36:29.848,3796,16,0,16,-1,,,,
12-06-2023 17:36:29.867,3797,16,0,16,-1,,,,
12-06-2023 17:36:29.888,3798,16,0,16,-1,,,,
12-06-2023 17:36:29.907,3799,16,0,16,-1,,,,
12-06-2023 17:36:29.928,3800,16,-1,16,-1,,,,
12-06-2023 17:36:29.947,3801,16,-1,16,-1,,,,
12-06-2023 17:36:29.971,3802,16,-1,16,-1,,,,
12-06-2023 17:36:29.988,3803,16,-1,16,-1,,,,
12-06-2023 17:36:30.007,3804,16,0,16,-1,,,,
12-06-2023 17:36:30.029,3805,16,0,16,-1,,,,
12-06-2023 17:36:30.050,3806,16,0,16,-1,,,,
12-06-2023 17:36:30.064,3807,16,0,16,-1,,,,
12-06-2023 17:36:30.087,3808,16,-1,16,-1,,,,
12-06-2023 17:36:30.108,3809,16,-1,16,-1,,,,
12-06-2023 17:36:30.127,3810,16,-1,16,-1,,,,
12-06-2023 17:36:30.145,3811,16,-1,16,-1,,,,
12-06-2023 17:36:30.167,3812,16,-1,16,-1,,,,
12-06-2023 17:36:30.184,3813,16,-1,16,-1,,,,
12-06-2023 17:36:30.206,3814,16,-1,16,-1,,,,
12-06-2023 17:36:30.224,3815,16,-1,16,-2,,,,
12-06-2023 17:36:30.246,3816,16,-1,16,-2,,,,
12-06-2023 17:36:30.267,3817,16,-1,16,-1,,,,
12-06-2023 17:36:30.289,3818,16,-1,16,-1,,,,
12-06-2023 17:36:30.305,3819,16,-1,16,-1,,,,
12-06-2023 17:36:30.326,3820,16,-1,16,-1,,,,
12-06-2023 17:36:30.346,3821,16,-1,16,-1,,,,
12-06-2023 17:36:30.367,3822,16,-1,16,-1,,,,
12-06-2023 17:36:30.385,3823,16,-1,16,-1,,,,
12-06-2023 17:36:30.407,3824,16,-1,16,-1,,,,
12-06-2023 17:36:30.424,3825,16,-1,16,-1,,,,
12-06-2023 17:36:30.447,3826,16,-1,16,-1,,,,
12-06-2023 17:36:30.464,3827,16,-1,16,0,,,,
12-06-2023 17:36:30.486,3828,16,-1,16,0,,,,
12-06-2023 17:36:30.504,3829,16,-1,16,0,,,,
12-06-2023 17:36:30.526,3830,16,-1,15,-1,,,,
12-06-2023 17:36:30.548,3831,16,-1,15,-2,,,,
12-06-2023 17:36:30.566,3832,16,0,15,-2,,,,
12-06-2023 17:36:30.584,3833,16,-1,16,-2,,,,
12-06-2023 17:36:30.605,3834,16,-1,15,-2,,,,
12-06-2023 17:36:30.624,3835,16,-1,15,-2,,,,
12-06-2023 17:36:30.647,3836,16,0,15,-3,,,,
12-06-2023 17:36:30.664,3837,17,0,16,-3,,,,
12-06-2023 17:36:30.688,3838,16,0,16,-3,,,,
12-06-2023 17:36:30.706,3839,17,0,16,-3,,,,
12-06-2023 17:36:30.725,3840,17,0,16,-3,,,,
12-06-2023 17:36:30.745,3841,17,0,16,-3,,,,
12-06-2023 17:36:30.766,3842,17,0,16,-3,,,,
12-06-2023 17:36:30.787,3843,17,0,16,-4,,,,
12-06-2023 17:36:30.805,3844,17,0,16,-3,,,,
12-06-2023 17:36:30.826,3845,17,0,16,-3,,,,
12-06-2023 17:36:30.845,3846,16,-1,16,-3,,,,
12-06-2023 17:36:30.865,3847,16,-1,16,-3,,,,
12-06-2023 17:36:30.889,3848,17,-1,16,-3,,,,
12-06-2023 17:36:30.906,3849,17,-1,16,-3,,,,
12-06-2023 17:36:30.924,3850,17,-1,16,-3,,,,
12-06-2023 17:36:30.946,3851,17,-1,16,-3,,,,
12-06-2023 17:36:30.968,3852,17,-1,16,-3,,,,
12-06-2023 17:36:30.985,3853,17,-1,16,-3,,,,
12-06-2023 17:36:31.005,3854,17,-1,16,-3,,,,
12-06-2023 17:36:31.030,3855,17,-1,16,-3,,,,
12-06-2023 17:36:31.049,3856,17,0,16,-3,,,,
12-06-2023 17:36:31.064,3857,17,0,16,-3,,,,
12-06-2023 17:36:31.085,3858,17,0,16,-3,,,,
12-06-2023 17:36:31.104,3859,17,0,16,-2,,,,
12-06-2023 17:36:31.125,3860,17,0,16,-2,,,,
12-06-2023 17:36:31.148,3861,17,0,16,-2,,,,
12-06-2023 17:36:31.166,3862,17,0,16,-2,,,,
12-06-2023 17:36:31.189,3863,17,0,16,-2,,,,
12-06-2023 17:36:31.205,3864,17,0,16,-2,,,,
12-06-2023 17:36:31.225,3865,17,0,16,-2,,,,
12-06-2023 17:36:31.244,3866,17,0,16,-2,,,,
12-06-2023 17:36:31.267,3867,17,0,16,-2,,,,
12-06-2023 17:36:31.286,3868,17,0,16,-2,,,,
12-06-2023 17:36:31.304,3869,17,0,16,-2,,,,
12-06-2023 17:36:31.325,3870,17,0,16,-2,,,,
12-06-2023 17:36:31.347,3871,17,0,16,-2,,,,
12-06-2023 17:36:31.363,3872,17,0,16,-2,,,,
12-06-2023 17:36:31.384,3873,17,-1,16,-2,,,,
12-06-2023 17:36:31.404,3874,17,0,16,-2,,,,
12-06-2023 17:36:31.425,3875,16,0,16,-2,,,,
12-06-2023 17:36:31.445,3876,16,0,16,-2,,,,
12-06-2023 17:36:31.465,3877,16,0,16,-2,,,,
12-06-2023 17:36:31.490,3878,16,0,15,-2,,,,
12-06-2023 17:36:31.506,3879,16,0,15,-2,,,,
12-06-2023 17:36:31.527,3880,16,0,15,-2,,,,
12-06-2023 17:36:31.546,3881,16,0,15,-2,,,,
12-06-2023 17:36:31.564,3882,16,0,15,-2,,,,
12-06-2023 17:36:31.584,3883,16,-1,15,-2,,,,
12-06-2023 17:36:31.603,3884,16,-1,15,-2,,,,
12-06-2023 17:36:31.624,3885,16,-1,15,-2,,,,
12-06-2023 17:36:31.649,3886,16,-1,15,-2,,,,
12-06-2023 17:36:31.666,3887,16,0,15,-2,,,,
12-06-2023 17:36:31.685,3888,16,0,15,-2,,,,
12-06-2023 17:36:31.709,3889,16,0,15,-2,,,,
12-06-2023 17:36:31.725,3890,16,0,15,-2,,,,
12-06-2023 17:36:31.746,3891,16,0,15,-2,,,,
12-06-2023 17:36:31.767,3892,16,0,16,-2,,,,
12-06-2023 17:36:31.788,3893,16,0,16,-2,,,,
12-06-2023 17:36:31.808,3894,16,0,16,-2,,,,
12-06-2023 17:36:31.825,3895,16,-1,15,-2,,,,
12-06-2023 17:36:31.846,3896,16,-1,15,-2,,,,
12-06-2023 17:36:31.867,3897,16,-1,16,-2,,,,
12-06-2023 17:36:31.889,3898,16,0,16,-2,,,,
12-06-2023 17:36:31.907,3899,16,0,15,-2,,,,
12-06-2023 17:36:31.925,3900,16,0,15,-2,,,,
12-06-2023 17:36:31.948,3901,16,0,15,-2,,,,
12-06-2023 17:36:31.966,3902,16,0,15,-2,,,,
12-06-2023 17:36:31.988,3903,16,0,15,-2,,,,
12-06-2023 17:36:32.005,3904,16,0,15,-2,,,,
12-06-2023 17:36:32.028,3905,16,0,15,-2,,,,
12-06-2023 17:36:32.045,3906,16,0,15,-2,,,,
12-06-2023 17:36:32.064,3907,16,0,15,-2,,,,
12-06-2023 17:36:32.091,3908,16,0,16,-2,,,,
12-06-2023 17:36:32.108,3909,16,0,15,-2,,,,
12-06-2023 17:36:32.126,3910,16,0,15,-2,,,,
12-06-2023 17:36:32.149,3911,16,0,16,-2,,,,
12-06-2023 17:36:32.164,3912,16,0,16,-2,,,,
12-06-2023 17:36:32.183,3913,16,0,16,-2,,,,
12-06-2023 17:36:32.207,3914,16,-1,16,-2,,,,
12-06-2023 17:36:32.225,3915,16,-1,16,-2,,,,
12-06-2023 17:36:32.246,3916,16,-1,16,-2,,,,
12-06-2023 17:36:32.267,3917,16,0,16,-2,,,,
12-06-2023 17:36:32.289,3918,16,0,16,-2,,,,
12-06-2023 17:36:32.305,3919,16,0,16,-2,,,,
12-06-2023 17:36:32.327,3920,16,0,16,-2,,,,
12-06-2023 17:36:32.348,3921,16,0,16,-2,,,,
12-06-2023 17:36:32.365,3922,16,0,16,-2,,,,
12-06-2023 17:36:32.387,3923,16,0,16,-2,,,,
12-06-2023 17:36:32.407,3924,16,0,16,-2,,,,
12-06-2023 17:36:32.426,3925,16,-1,16,-2,,,,
12-06-2023 17:36:32.444,3926,16,-1,16,-2,,,,
12-06-2023 17:36:32.468,3927,16,-1,16,-2,,,,
12-06-2023 17:36:32.487,3928,16,-1,16,-2,,,,
12-06-2023 17:36:32.507,3929,16,0,16,-2,,,,
12-06-2023 17:36:32.527,3930,16,0,16,-2,,,,
12-06-2023 17:36:32.544,3931,16,0,16,-3,,,,
12-06-2023 17:36:32.567,3932,16,0,16,-3,,,,
12-06-2023 17:36:32.584,3933,16,0,16,-2,,,,
12-06-2023 17:36:32.606,3934,16,-1,16,-2,,,,
12-06-2023 17:36:32.628,3935,16,-1,16,-2,,,,
12-06-2023 17:36:32.645,3936,16,-1,16,-2,,,,
12-06-2023 17:36:32.664,3937,16,-1,16,-2,,,,
12-06-2023 17:36:32.686,3938,16,0,16,-2,,,,
12-06-2023 17:36:32.708,3939,16,0,16,-2,,,,
12-06-2023 17:36:32.727,3940,16,0,16,-2,,,,
12-06-2023 17:36:32.748,3941,16,0,16,-2,,,,
12-06-2023 17:36:32.766,3942,16,0,16,-2,,,,
12-06-2023 17:36:32.786,3943,16,0,16,-2,,,,
12-06-2023 17:36:32.805,3944,16,0,16,-2,,,,
12-06-2023 17:36:32.827,3945,16,0,16,-2,,,,
12-06-2023 17:36:32.847,3946,16,0,16,-2,,,,
12-06-2023 17:36:32.865,3947,16,0,16,-2,,,,
12-06-2023 17:36:32.886,3948,16,0,16,-2,,,,
12-06-2023 17:36:32.905,3949,16,0,16,-2,,,,
12-06-2023 17:36:32.926,3950,16,-1,16,-2,,,,
12-06-2023 17:36:32.947,3951,16,-1,16,-2,,,,
12-06-2023 17:36:32.965,3952,16,-1,16,-2,,,,
12-06-2023 17:36:32.987,3953,16,0,16,-2,,,,
12-06-2023 17:36:33.007,3954,16,0,16,-2,,,,
12-06-2023 17:36:33.027,3955,16,0,16,-3,,,,
12-06-2023 17:36:33.050,3956,16,0,16,-3,,,,
12-06-2023 17:36:33.066,3957,16,0,16,-3,,,,
12-06-2023 17:36:33.091,3958,16,0,16,-2,,,,
12-06-2023 17:36:33.105,3959,16,-1,16,-2,,,,
12-06-2023 17:36:33.129,3960,16,-1,16,-2,,,,
12-06-2023 17:36:33.148,3961,16,-1,16,-2,,,,
12-06-2023 17:36:33.169,3962,16,0,16,-2,,,,
12-06-2023 17:36:33.186,3963,16,0,16,-2,,,,
12-06-2023 17:36:33.207,3964,16,0,15,-2,,,,
12-06-2023 17:36:33.227,3965,16,0,15,-2,,,,
12-06-2023 17:36:33.246,3966,16,0,16,-2,,,,
12-06-2023 17:36:33.265,3967,16,0,16,-3,,,,
12-06-2023 17:36:33.286,3968,16,0,16,-2,,,,
12-06-2023 17:36:33.308,3969,16,0,16,-2,,,,
12-06-2023 17:36:33.327,3970,16,-1,16,-2,,,,
12-06-2023 17:36:33.347,3971,16,-1,16,-2,,,,
12-06-2023 17:36:33.364,3972,16,-1,16,-2,,,,
12-06-2023 17:36:33.385,3973,16,-1,16,-2,,,,
12-06-2023 17:36:33.405,3974,16,0,16,-2,,,,
12-06-2023 17:36:33.429,3975,16,0,16,-2,,,,
12-06-2023 17:36:33.449,3976,16,0,16,-2,,,,
12-06-2023 17:36:33.467,3977,16,0,16,-2,,,,
12-06-2023 17:36:33.487,3978,16,0,16,-2,,,,
12-06-2023 17:36:33.506,3979,16,0,16,-2,,,,
12-06-2023 17:36:33.524,3980,16,0,16,-2,,,,
12-06-2023 17:36:33.546,3981,16,0,16,-2,,,,
12-06-2023 17:36:33.565,3982,16,0,16,-2,,,,
12-06-2023 17:36:33.585,3983,16,0,16,-2,,,,
12-06-2023 17:36:33.607,3984,16,0,16,-2,,,,
12-06-2023 17:36:33.625,3985,16,0,16,-2,,,,
12-06-2023 17:36:33.646,3986,16,0,16,-2,,,,
12-06-2023 17:36:33.667,3987,16,0,16,-2,,,,
12-06-2023 17:36:33.688,3988,16,0,16,-2,,,,
12-06-2023 17:36:33.706,3989,16,0,16,-2,,,,
12-06-2023 17:36:33.728,3990,16,0,16,-2,,,,
12-06-2023 17:36:33.747,3991,16,0,16,-2,,,,
12-06-2023 17:36:33.765,3992,16,0,16,-2,,,,
12-06-2023 17:36:33.785,3993,16,0,16,-2,,,,
12-06-2023 17:36:33.807,3994,16,0,16,-2,,,,
12-06-2023 17:36:33.828,3995,16,0,16,-2,,,,
12-06-2023 17:36:33.845,3996,16,0,16,-2,,,,
12-06-2023 17:36:33.866,3997,16,0,16,-2,,,,
12-06-2023 17:36:33.888,3998,16,0,16,-2,,,,
12-06-2023 17:36:33.905,3999,16,0,16,-2,,,,
12-06-2023 17:36:33.928,4000,16,0,16,-2,,,,
12-06-2023 17:36:33.945,4001,16,0,16,-2,,,,
12-06-2023 17:36:33.964,4002,16,0,16,-2,,,,
12-06-2023 17:36:33.987,4003,16,0,16,-2,,,,
12-06-2023 17:36:34.006,4004,16,0,16,-2,,,,
12-06-2023 17:36:34.027,4005,16,0,16,-2,,,,
12-06-2023 17:36:34.045,4006,16,0,16,-2,,,,
12-06-2023 17:36:34.064,4007,16,0,16,-2,,,,
12-06-2023 17:36:34.086,4008,16,0,16,-2,,,,
12-06-2023 17:36:34.105,4009,16,0,16,-2,,,,
12-06-2023 17:36:34.126,4010,16,0,16,-2,,,,
12-06-2023 17:36:34.146,4011,16,0,16,-2,,,,
12-06-2023 17:36:34.164,4012,16,0,16,-2,,,,
12-06-2023 17:36:34.186,4013,16,0,16,-2,,,,
12-06-2023 17:36:34.209,4014,16,0,16,-2,,,,
12-06-2023 17:36:34.229,4015,16,0,16,-2,,,,
12-06-2023 17:36:34.245,4016,16,0,16,-2,,,,
12-06-2023 17:36:34.267,4017,16,0,16,-2,,,,
12-06-2023 17:36:34.289,4018,16,0,16,-2,,,,
12-06-2023 17:36:34.306,4019,16,0,16,-2,,,,
12-06-2023 17:36:34.324,4020,16,0,16,-2,,,,
12-06-2023 17:36:34.347,4021,16,0,16,-2,,,,
12-06-2023 17:36:34.364,4022,16,0,16,-2,,,,
12-06-2023 17:36:34.387,4023,16,0,16,-2,,,,
12-06-2023 17:36:34.406,4024,16,0,16,-2,,,,
12-06-2023 17:36:34.425,4025,16,0,16,-2,,,,
12-06-2023 17:36:34.448,4026,16,0,16,-2,,,,
12-06-2023 17:36:34.466,4027,16,0,16,-2,,,,
12-06-2023 17:36:34.484,4028,16,0,16,-2,,,,
12-06-2023 17:36:34.506,4029,16,0,16,-2,,,,
12-06-2023 17:36:34.525,4030,16,0,16,-2,,,,
12-06-2023 17:36:34.547,4031,16,0,16,-2,,,,
12-06-2023 17:36:34.564,4032,16,0,16,-2,,,,
12-06-2023 17:36:34.584,4033,16,0,16,-2,,,,
12-06-2023 17:36:34.607,4034,16,0,16,-2,,,,
12-06-2023 17:36:34.625,4035,16,-1,16,-2,,,,
12-06-2023 17:36:34.647,4036,16,0,16,-2,,,,
12-06-2023 17:36:34.665,4037,16,0,16,-2,,,,
12-06-2023 17:36:34.684,4038,16,0,16,-2,,,,
12-06-2023 17:36:34.707,4039,16,0,16,-2,,,,
12-06-2023 17:36:34.725,4040,16,0,16,-2,,,,
12-06-2023 17:36:34.747,4041,16,0,16,-2,,,,
12-06-2023 17:36:34.765,4042,16,0,16,-2,,,,
12-06-2023 17:36:34.788,4043,16,0,16,-2,,,,
12-06-2023 17:36:34.804,4044,16,0,16,-2,,,,
12-06-2023 17:36:34.828,4045,16,0,16,-2,,,,
12-06-2023 17:36:34.846,4046,16,0,16,-2,,,,
